Symbol;<PER>;Timestamp;<TIME>;Open;High;Low;Close;Volume;Adj Close
GMKN;D;210908;0;243.04;244.74;241.34;242.6;22372500;242.6
GMKN;D;210909;0;242.02;243.08;239.78;239.8;18553900;239.8
GMKN;D;210910;0;240.84;245.44;240.6;245.08;18585500;245.08
GMKN;D;210913;0;245.6;247.1;243.3;244.92;23242200;244.92
GMKN;D;210914;0;244.2;244.28;239;240.44;30213300;240.44
GMKN;D;210915;0;239.98;241.2;236.82;239.78;27856100;239.78
GMKN;D;210916;0;239.2;239.72;232.96;234.84;41688600;234.84
GMKN;D;210917;0;234.32;238.2;229.7;232.56;63884700;232.56
GMKN;D;210920;0;230.32;231.62;224.9;225.1;38518600;225.1
GMKN;D;210921;0;226.12;229.4;225.12;226.62;22595700;226.62
GMKN;D;210922;0;227.8;231.7;227.24;231.5;20078300;231.5
GMKN;D;210923;0;233.02;233.82;227.44;230.96;36549400;230.96
GMKN;D;210924;0;231.48;232.56;227.76;228.56;20631200;228.56
GMKN;D;210927;0;229.44;229.84;226;227.12;16251500;227.12
GMKN;D;210928;0;227.14;227.72;223.02;223.24;27302900;223.24
GMKN;D;210929;0;223;226.4;221.5;222.18;38566300;222.18
GMKN;D;210930;0;222.5;222.9;215.86;218.3;42369500;218.3
GMKN;D;211001;0;216.82;222.22;216.24;221.22;23523300;221.22
GMKN;D;211004;0;220.88;221.36;215.42;216.36;21619200;216.36
GMKN;D;211005;0;215.48;218.7;211.8;218.18;38646500;218.18
GMKN;D;211006;0;218.14;218.14;212.74;215.24;28570500;215.24
GMKN;D;211007;0;215.54;224.1;215.54;222.72;46484700;222.72
GMKN;D;211008;0;225;227.68;223.74;227.66;35794500;227.66
GMKN;D;211011;0;228.88;232.44;225.76;226.44;48150400;226.44
GMKN;D;211012;0;225.8;227.68;223;225.28;19570600;225.28
GMKN;D;211013;0;226;227.72;223.28;227.18;26567900;227.18
GMKN;D;211014;0;228.26;230;226.5;229.28;31819800;229.28
GMKN;D;211015;0;229.5;231.24;227.62;231.08;24468700;231.08
GMKN;D;211018;0;231.22;231.78;229.74;231.2;15131900;231.2
GMKN;D;211019;0;232;237;231.66;236.72;34453900;236.72
GMKN;D;211020;0;236.8;236.98;231.9;235.3;26358900;235.3
GMKN;D;211021;0;234.94;235.18;231.48;232.1;16696800;232.1
GMKN;D;211022;0;232.16;233;228;228.64;18653200;228.64
GMKN;D;211025;0;229.64;230.7;226.5;230.24;16819300;230.24
GMKN;D;211026;0;230.38;231.36;226.88;226.88;16278100;226.88
GMKN;D;211027;0;226.46;226.46;221.7;222.5;29601500;222.5
GMKN;D;211028;0;222.52;224.88;220.1;223.62;24281000;223.62
GMKN;D;211029;0;223.02;223.16;219.74;221.7;19511100;221.7
GMKN;D;211101;0;221.96;224;221.6;223.96;17136000;223.96
GMKN;D;211102;0;223.52;224.88;220.72;221.34;14709800;221.34
GMKN;D;211103;0;221.26;221.92;218.74;220.38;14610600;220.38
GMKN;D;211105;0;220.2;220.22;215.6;216.64;21867600;216.64
GMKN;D;211108;0;217.7;219.62;216.62;218.72;17893900;218.72
GMKN;D;211109;0;218.62;225.38;218.04;221.88;28897500;221.88
GMKN;D;211110;0;222.32;225.2;216;216.94;30433800;216.94
